stck_bsop_date,stck_oprc,stck_hgpr,stck_lwpr,stck_clpr,acml_vol,prdy_vrss,prdy_ctrt,prdy_vrss_sign,prdy_vrss_vol_rate,acml_prtt_rate,hts_frgn_ehrt,frgn_ntby_qty,flng_cls_code
2011-09-26,11262.742237903227,11662.86597530242,11247.922840221774,11485.033203125,24018800,251.9306640625,2.2427522867028538,1.0,10.062365680088337,0.3546238980201719,,,
2011-09-27,11929.614318544,11929.614318544,11722.142765178016,11914.794921875,16526300,429.76171875,3.7419283962806915,1.0,-31.19431445367795,0.4053129543229932,,,
2011-09-28,12211.181672087981,12226.001067321096,11722.141629395137,11959.251953125,24316950,44.45703125,0.3731246029957225,1.0,47.14092083527468,0.41055652270465837,,,
2011-09-29,11914.794872871864,12566.848323626045,11914.794872871864,12403.8349609375,27675450,444.5830078125,3.7174817417934714,1.0,13.811353808763016,0.46299370389388095,,,
2011-09-30,12300.098039899554,12448.2919921875,12018.529530552456,12448.2919921875,25780600,44.45703125,0.35841359861692457,1.0,-6.846681806438559,0.4682372722755461,,,
2011-10-04,11929.614800347223,12329.738526570049,11796.240224939615,12270.4609375,32895000,-177.8310546875,-1.4285578680119815,-1.0,27.59594423713956,0.44726265320136926,,,
2011-10-05,12211.179641107483,12596.483853084175,12107.443891729143,12477.9287109375,32102800,207.4677734375,1.690790382645324,1.0,-2.4082687338501274,0.47173283095331553,,,
2011-10-06,12952.151519097222,13026.248495751097,12477.930868512427,12670.5830078125,29969000,192.654296875,1.5439605509697252,1.0,-6.646772244165621,0.49445580527890476,,,
2011-10-07,12818.774697946947,13055.88498137718,12596.483807231105,12744.677734375,26509200,74.0947265625,0.5847775632487728,1.0,-11.544596082618707,0.5031950475208447,,,
2011-10-10,13011.429928847254,13115.165702767448,12922.513551201373,12952.15234375,17246250,207.474609375,1.6279313898647896,1.0,-34.94239735638948,0.5276660315503294,,,
2011-10-11,13115.165278492124,13115.165278492124,12878.054945773623,13055.8876953125,22915500,103.7353515625,0.8009120709003836,1.0,32.87236355729506,0.5399012932000609,,,
2011-10-12,12922.512145044542,13322.635800911747,12892.873355721045,13307.81640625,21528500,251.9287109375,1.9296176316525138,1.0,-6.052671772381135,0.5696155000636942,,,
2011-10-13,13307.816880266853,13322.63627545646,13055.887162043538,13189.26171875,16266150,-118.5546875,-0.8908650666710538,-1.0,-24.443644471282255,0.5556323438925725,,,
2011-10-14,12907.69152308479,13248.537567896445,12907.69152308479,13129.982421875,10850500,-59.279296875,-0.449451213715224,-1.0,-33.29398782133449,0.5486405354420008,,,
2011-10-17,13189.26171875,13263.358694698034,13055.887162043538,13189.26171875,10675550,59.279296875,0.4514803978430182,1.0,-1.6123680936362406,0.5556323438925725,,,
2011-10-18,12966.97216962769,13233.721311402887,12907.694582566535,13085.52734375,13844300,-103.734375,-0.7865063049930288,-1.0,29.68231144999556,0.5433971974253466,,,
2011-10-19,13115.163028622319,13129.982421875,12892.87212983211,13129.982421875,10704100,44.455078125,0.33972706607221514,1.0,-22.682259124693914,0.5486405354420005,,,
2011-10-20,13129.985061931504,13633.844533834068,13085.52687323422,13441.1923828125,28436600,311.2099609375,2.37022374393292,1.0,165.66082155435765,0.5853467811212167,,,
2011-10-21,13633.846868184297,13707.943862033124,13441.194684177344,13589.388671875,23307000,148.1962890625,1.1025531429190938,1.0,-18.038724742057767,0.6028260718826355,,,
2011-10-24,13530.107718683581,13974.689571433315,13500.468928500264,13945.05078125,18769250,355.662109375,2.6172046290138695,1.0,-19.46947269060797,0.644775310030989,,,
2011-10-25,13870.954538690476,14093.245476810516,13856.135142815807,14004.3291015625,18208000,59.2783203125,0.42508500859819165,1.0,-2.990263329648224,0.6517670032990552,,,
2011-10-26,13826.497985186363,14019.150154326151,13737.581599429537,13841.3173828125,12504750,-163.01171875,-1.1640094828377912,-1.0,-31.322770210896312,0.6325402787462686,,,
2011-10-27,13767.222978600175,13915.416982675528,13619.028974524823,13693.1259765625,17443050,-148.19140625,-1.0706452438842051,-1.0,39.4913932705572,0.6150615638973778,,,
2011-10-28,13752.399371693122,14019.148497437169,13737.579975818453,14004.3291015625,26884350,311.203125,2.2726959901826937,1.0,54.12642857757102,0.6517670032990555,,,
2011-10-31,13945.054924578706,14374.817509927041,13826.499728620545,14345.1787109375,23792400,340.849609375,2.4338874565363433,1.0,-11.500928979127266,0.6919691532035575,,,
2011-11-01,14345.174479166666,14804.575727982954,14256.25810842803,14671.201171875,30983650,326.0224609375,2.2726971026783005,1.0,30.224987811233838,0.7304224871266254,,,
2011-11-02,14374.816343894825,14493.371530236225,14315.538750724125,14389.6357421875,28454600,-281.5654296875,-1.9191709416899516,-1.0,-8.162530883223894,0.6972127215852226,,,
2011-11-03,14256.260434171407,14389.635012037874,14196.982844008531,14330.357421875,16408700,-59.2783203125,-0.41195150019474047,-1.0,-42.33375271485102,0.6902210283171564,,,
2011-11-04,14567.465492848258,14893.492187499998,14552.646097636814,14893.4921875,26704800,563.134765625,3.9296630854816383,1.0,62.74781061266279,0.7566410201299838,,,
2011-11-07,14760.119323546072,14819.396911190835,14611.925354434165,14715.6611328125,14018050,-177.8310546875,-1.1940185179453944,-1.0,-47.50737695096012,0.7356664010558069,,,
2011-11-08,14611.923801949099,14671.201383295747,14300.716499879189,14374.8134765625,17069900,-340.84765625,-2.316223873149603,-1.0,21.770859713012868,0.6954644815163158,,,
2011-11-09,14374.81163745241,14641.560719384517,14315.53406368972,14597.1025390625,19304250,222.2890625,1.5463787607570278,1.0,13.08941470073053,0.7216827841546634,,,
2011-11-10,14330.355420705213,14419.271793532755,13856.134765625,13856.134765625,31006050,-740.9677734375,-5.076129125315365,-1.0,60.617739616923735,0.634287942902648,,,
2011-11-11,14004.32691199612,14582.283260745167,13782.036008631103,14567.4638671875,24246750,711.3291015625,5.133676263940523,1.0,-21.799939044154282,0.7181869951118831,,,
2011-11-14,14641.563966804719,14849.035520990212,14626.744570077184,14760.119140625,14136050,192.6552734375,1.3225038702271652,1.0,-41.699196799571084,0.7409100846199776,,,
2011-11-15,14611.92517334965,14819.39672753514,14523.008792984438,14760.119140625,11737100,0.0,0.0,0.0,-16.97044082328515,0.7409100846199776,,,
2011-11-16,14745.298056891024,14863.853217147434,14419.271366185896,14448.91015625,16934350,-311.208984375,-2.108444934691922,-1.0,44.28052926191308,0.704203954123267,,,
2011-11-17,14552.648561065052,14700.842538265308,14241.441208944516,14523.009765625,12943350,74.099609375,0.5128387440553661,1.0,-23.567482660981966,0.7129437722777345,,,
2011-11-18,14389.632306472286,14478.548674998376,14256.25775368315,14271.0771484375,16310300,-251.9326171875,-1.7347135425317073,-1.0,26.012971912217473,0.6832291046840793,,,
2011-11-21,14093.247131990132,14226.621710526317,13959.872553453948,14078.427734375,12791900,-192.6494140625,-1.3499290351996485,-1.0,-21.571644911497646,0.6605067062710177,,,
2011-11-22,14078.42501663097,14389.632306472286,13974.68925335053,14271.0771484375,12040600,192.6494140625,1.368401484152315,1.0,-5.873247914696023,0.683229104684079,,,
2011-11-23,14048.786906751337,14226.619652406416,13856.134765625,13856.134765625,15335700,-414.9423828125,-2.907575780696625,-1.0,27.366576416457654,0.6342879429026482,,,
2011-11-24,13663.482158834835,14122.883402786982,13648.662763868637,13974.689453125,13680750,118.5546875,0.8556115360115912,1.0,-10.791486531426674,0.6482710990737699,,,
2011-11-25,13767.21385996898,14122.879234177006,13767.21385996898,14033.962890625,11689400,59.2734375,0.42414851291558975,1.0,-14.55585402847066,0.6552622164293087,,,
2011-11-28,14211.800619488113,14552.64672402224,14196.981223638802,14493.369140625,15724000,459.40625,3.273531885330083,1.0,34.515030711584856,0.7094477528699437,,,
2011-11-29,14671.201259328358,14893.492187499998,14611.923678482586,14893.4921875,27588450,400.123046875,2.7607317732179615,1.0,75.45440091579752,0.7566410201299847,,,
2011-11-30,14819.39332513695,14967.587258388321,14760.115751836403,14878.6708984375,19579400,-14.8212890625,-0.0995152035258684,-1.0,-29.030445711883058,0.7548928952435834,,,
2011-12-01,15338.072925759427,16004.94566166201,15249.156560972417,15916.029296875,34717150,1037.3583984375,6.972117372032471,1.0,77.31467767143019,0.8772460876534249,,,
2011-12-02,15723.37957124256,15871.57353515625,15412.172247023811,15560.3662109375,21917950,-355.6630859375,-2.234621960687966,-1.0,-36.86708154327184,0.8352967343225659,,,
2011-12-05,15841.93866894348,15901.216269201454,15678.925268234052,15797.48046875,14848100,237.1142578125,1.5238346874242081,1.0,-32.25598196911664,0.8632636225773369,,,
2011-12-06,15664.102352916967,15856.754510521432,15426.992005096086,15471.4501953125,14528550,-326.0302734375,-2.0638118469742173,-1.0,-2.152127208194987,0.8248093671942249,,,
2011-12-07,15560.367792302914,15827.116954456676,15426.99321122603,15649.2841796875,19746900,177.833984375,1.149433195531202,1.0,35.91789958392268,0.8457843318159182,,,
2011-12-08,15664.105025442022,16049.409406389508,15501.091633502701,15767.8408203125,25893000,118.556640625,0.7575850707528531,1.0,31.12437901645322,0.8597677183520509,,,
2011-12-09,15545.546633873457,15916.031539351852,15367.713879243827,15604.82421875,13804200,-163.0166015625,-1.0338549419683263,-1.0,-46.687521724018076,0.8405404178867366,,,
2011-12-12,15753.022094276119,16064.2294921875,15708.563894574492,16064.2294921875,12163550,459.4052734375,2.9439951837810563,1.0,-11.88515089610408,0.8947258391448658,,,
2011-12-13,15916.031724330358,15930.851120721727,15560.366210937502,15560.3662109375,13210000,-503.86328125,-3.1365543021845133,-1.0,8.60316272798649,0.8352967343225659,,,
2011-12-14,15323.251615084133,15486.26493013822,15189.877084585336,15412.16796875,21064350,-148.1982421875,-0.9524084470668215,-1.0,59.457607872823615,0.8178172131961363,,,
2011-12-15,15249.160041756466,15352.895824353449,15041.6884765625,15041.6884765625,16963000,-370.4794921875,-2.4038116697059797,-1.0,-19.47057469136242,0.7741203108914037,,,
2011-12-16,15130.602102646531,15486.267578125,15115.782707834927,15486.267578125,12263200,444.5791015625,2.955646251118882,1.0,-27.706184047633087,0.8265570313506041,,,
2011-12-19,15486.266859522406,15486.266859522406,14582.283817961768,14923.1298828125,20485300,-563.1376953125,-3.6363681078838916,-1.0,67.04693717789809,0.7601366939902598,,,
2011-12-20,14937.94898715415,15249.156257719862,14923.129593317688,14997.2265625,13750300,74.0966796875,0.49652238015323036,1.0,-32.87723391895652,0.7688761665972106,,,
2011-12-21,15338.073894461033,15664.100585937498,15278.796314192585,15664.1005859375,20402950,666.8740234375,4.446648989787172,1.0,48.381853486833016,0.8475318807897916,,,
2011-12-22,15486.269108877435,15604.824279088938,15426.991523771685,15590.0048828125,10634550,-74.095703125,-0.47302877505472907,-1.0,-47.877390279346855,0.8387925233653459,,,
2011-12-23,15649.282478932586,15916.031612096209,15649.282478932586,15827.115234375,12299050,237.1103515625,1.5209126189813293,1.0,15.651814134119446,0.8667589508900946,,,
2011-12-26,15812.299868814493,15930.85506933044,15797.48046875,15797.48046875,6216250,-29.634765625,-0.18724047425039414,-1.0,-49.45747842313024,0.8632636225773362,,,
2011-12-27,15827.116878058016,16004.94965196878,15604.82591066956,15901.2138671875,11133650,103.7333984375,0.6566452077133578,1.0,79.1055700784235,0.8754986538620566,,,
2011-12-28,15975.650595878005,15975.650595878005,15782.096581202875,15796.9853515625,11023850,-104.228515625,-0.6554752140028652,-1.0,-0.9861994943257568,0.8632052250470335,,,
2011-12-29,15811.881280275284,16035.212936776348,15737.43739477493,15752.326171875,10923900,-44.6591796875,-0.2827069766389467,-1.0,-0.9066705370628259,0.8579378138867242,,,
2012-01-02,15930.988236038773,16079.875976562498,15856.544365776908,16079.8759765625,13151350,327.5498046875,2.079374189650318,1.0,20.39061141167531,0.8965712932484382,,,
2012-01-03,16273.43620616516,16452.1015625,16258.547426470588,16452.1015625,16927750,372.2255859375,2.3148535876772014,1.0,28.71492280260202,0.9404741418730556,,,
2012-01-04,16452.095327871815,16526.53919813368,16005.432106300635,16079.8759765625,17103700,-372.2255859375,-2.262480477180684,-1.0,1.039417524479025,0.8965712932484382,,,
2012-01-05,15975.650203643365,16064.982823607821,15707.65234375,15707.65234375,17298400,-372.2236328125,-2.314841441283755,-1.0,1.1383501815396713,0.8526686749888321,,,
2012-01-06,15722.542608173078,15871.430322265625,15335.434551532453,15484.322265625,18816250,-223.330078125,-1.4217915780002754,-1.0,8.774510937427738,0.8263275877995917,,,
2012-01-09,15484.3277097687,15499.216486412708,15112.10829366849,15126.9970703125,19283000,-357.3251953125,-2.3076579599854874,-1.0,2.480568657410487,0.7841821938443234,,,
2012-01-10,15201.440882751584,15424.772531371833,15201.440882751584,15275.884765625,20414800,148.8876953125,0.9842514983010142,1.0,5.869418658922365,0.8017430338196561,,,
2012-01-11,15141.882406953968,15246.103819784526,15097.216087169441,15201.4375,19110150,-74.447265625,-0.4873515790884131,-1.0,-6.390706742167451,0.7929622106932206,,,
2012-01-12,15126.995827760213,15320.549908233523,15052.551950655094,15305.6611328125,18511000,104.2236328125,0.6856169543998814,1.0,-3.1352448829548685,0.8052550635957163,,,
2012-01-13,15305.660260815008,15633.213301416108,15275.882711669454,15573.658203125,14630750,267.9970703125,1.7509669656671223,1.0,-20.961860515369235,0.8368644834053103,,,
2012-01-16,15484.325242718447,15484.325242718447,15186.549757281553,15335.4375,11614950,-238.220703125,-1.5296387015685142,-1.0,-20.61275054252174,0.8087670933717761,,,
2012-01-17,15499.217324746622,15603.438766891892,15246.108108108108,15424.7734375,17084400,89.3359375,0.5825457376093857,1.0,47.0897420996216,0.8193039889774945,,,
2012-01-18,15648.101759708738,15662.990533980583,15216.327305825243,15335.4375,15359650,-89.3359375,-0.5791717969925614,-1.0,-10.09546720985226,0.8087670933717761,,,
2012-01-19,15454.550149035098,15960.7685546875,15439.661372398263,15960.7685546875,22385800,625.3310546875,4.077686435013672,1.0,45.74420641095338,0.8825229437791882,,,
2012-01-20,16228.769867081448,16452.1015625,16020.326951357465,16452.1015625,25550800,491.3330078125,3.078379378342655,1.0,14.138427038569091,0.9404741418730558,,,
2012-01-25,16258.540731597845,16749.870259201078,16258.540731597845,16586.09375,22751300,133.9921875,0.8144381250685617,1.0,-10.95660409850181,0.956278103091567,,,
2012-01-26,16615.871399090298,16690.31526736579,16288.318378678123,16571.205078125,17655150,-14.888671875,-0.08976599372592098,-1.0,-22.399379376123562,0.9545220306122844,,,
2012-01-27,16675.427222222224,16749.87109375,16541.428253472222,16749.87109375,12741200,178.666015625,1.0781715317786489,1.0,-27.83295525668148,0.9755951307286879,,,
2012-01-30,16809.42327284193,16824.312044562783,16511.647838424888,16600.98046875,16354450,-148.890625,-0.8889060946597804,-1.0,28.358788811100986,0.9580339452058386,,,
2012-01-31,16452.095498461495,16675.42711156278,16213.875111153455,16481.873046875,21731350,-119.107421875,-0.7174722125552147,-1.0,32.87729027879263,0.9439855957365881,,,
2012-02-01,16481.874984613936,16481.874984613936,16050.100481855305,16064.9892578125,22849650,-416.8837890625,-2.5293471675025603,-1.0,5.146021761188324,0.894815451134167,,,
2012-02-02,16169.208620876734,16437.206553819444,15901.210687934026,16079.8759765625,22402650,14.88671875,0.09266560040033234,1.0,-1.9562662885427184,0.8965712932484389,,,
2012-02-03,15945.883352998944,16139.4374926712,15722.55165337711,15871.439453125,17801400,-208.4365234375,-1.2962570342041846,-1.0,-20.538864821795634,0.8719868544510088,,,
2012-02-06,16139.429720233938,16243.651129866446,15871.43180975035,15990.5419921875,15837500,119.1025390625,0.7504205236976702,1.0,-11.032278360128977,0.8860346280077316,,,
2012-02-07,16035.210270078054,16318.096987934585,15975.655171581942,16273.4306640625,11921950,282.888671875,1.7690999592960166,1.0,-24.72328334648777,0.919400465844125,,,
2012-02-08,16362.76144956931,16377.650222498854,16139.429855626144,16258.5400390625,11809400,-14.890625,-0.09150267885974506,-1.0,-0.9440569705459256,0.9176441629998313,,,
2012-02-09,16184.102860679486,16228.76919792147,15782.105825501614,16139.4365234375,24005850,-119.103515625,-0.7325597214684954,-1.0,103.27747387674226,0.903596274260603,,,
2012-02-10,16139.438930820384,16139.438930820384,15796.996960886005,15811.8857421875,18579100,-327.55078125,-2.029505681777266,-1.0,-22.605948133475795,0.8649626797163836,,,
2012-02-13,15916.105906985804,16213.881508613227,15886.32834682306,16124.548828125,16017250,312.6630859375,1.9773927729776597,1.0,-13.788881054518253,0.9018403169638258,,,
2012-02-14,16139.43107277199,16213.874943033854,15990.543332248262,16079.8759765625,12317400,-44.6728515625,-0.27704869164822954,-1.0,-23.09915871950553,0.8965712932484391,,,
2012-02-15,16347.880754405287,16943.431965859032,16258.548072687225,16898.765625,28522350,818.8896484375,5.0926365951521335,1.0,131.5614496565834,0.9931567769815592,,,
2012-02-16,16824.321723568282,16973.209526431718,16690.32270099119,16898.765625,15411800,0.0,0.0,0.0,-45.965882895343476,0.9931567769815592,,,
2012-02-17,17256.09197126116,17568.756277901786,17211.425641741072,17509.201171875,17308450,610.435546875,3.612308498864092,1.0,12.306479450810425,1.06515574863215,,,
2012-02-20,17538.97687167553,17777.1972706117,17360.311572473405,17494.310546875,14814150,-14.890625,-0.08504457087350481,-1.0,-14.410880234798606,1.0633994457878564,,,
2012-02-21,17494.311978614936,17836.75383011123,17345.42421709481,17568.755859375,10808250,74.4453125,0.4255401337510678,1.0,-27.041038466601186,1.072180038549281,,,
2012-02-22,17598.52780388471,17866.525689223057,17449.640089807854,17821.859375,11779250,253.103515625,1.440645641904914,1.0,8.983878056114536,1.1020328099670649,,,
2012-02-23,17464.53456021013,17553.86721780711,17136.981482354524,17270.98046875,23259200,-550.87890625,-3.091029362641906,-1.0,97.45909119850585,1.0370583585986162,,,
2012-02-24,17166.758903270656,17658.088516287076,17166.758903270656,17568.755859375,14240300,297.775390625,1.7241371511234949,1.0,-38.77562426910642,1.0721800385492815,,,
2012-02-27,17479.41826897417,17568.7509006725,17256.08668972833,17434.751953125,8273300,-134.00390625,-0.7627398736860025,-1.0,-41.90220711642311,1.056374695140704,,,
2012-02-28,17806.97575158228,17866.53085443038,17583.6441159019,17643.19921875,16648100,208.447265625,1.1955849224894566,1.0,101.2268381419748,1.080960400945695,,,
2012-02-29,17732.53357723103,18000.531565803794,17732.53357723103,17955.865234375,17278300,312.666015625,1.7721616796840367,1.0,3.7854169544873084,1.1178383837406538,,,
2012-03-02,18089.860802664974,18119.638351311336,17553.864927030456,17598.53125,18023700,-357.333984375,-1.9900683131153896,-1.0,4.314081825179561,1.0756919531428362,,,
2012-03-05,17717.65019431431,17732.538975990203,17360.319434092846,17479.4296875,11175250,-119.1015625,-0.6767699008972672,-1.0,-37.99691517280026,1.0616442947686187,,,
2012-03-06,17553.867083222987,17762.309949351165,17375.201769398835,17568.755859375,10572850,89.326171875,0.5110359632550132,1.0,-5.390483434375071,1.0721800385492815,,,
2012-03-07,17494.312814966404,17613.423029876813,17345.42504632839,17449.646484375,11521550,-119.109375,-0.6779613534013684,-1.0,8.97298268678739,1.0581314587150197,,,
2012-03-08,17568.755859375,17658.088516287076,17345.42421709481,17568.755859375,20270400,119.109375,0.6825890433176163,1.0,75.93466156897293,1.0721800385492815,,,
2012-03-09,17732.52545731707,18328.0762703252,17687.859146341463,18313.1875,18228800,744.431640625,4.237247341722017,1.0,-10.07182887362854,1.159983432148405,,,
2012-03-12,18223.86279700413,18253.640350594007,18015.419921875,18015.419921875,11826950,-297.767578125,-1.6259735129397823,-1.0,-35.11942640217678,1.1248626736577845,,,
2012-03-13,17866.52334152334,18298.297655610153,17866.52334152334,18179.1875,11985550,163.767578125,0.9090411371768692,1.0,1.3410050773868143,1.1441785494698502,,,
2012-03-14,18313.19325,18685.412625,18313.19325,18610.96875,18279650,431.78125,2.3751405281451587,1.0,52.514069024784014,1.1951058031941035,,,
2012-03-15,18625.857525,18759.8565,18491.85855,18610.96875,14038800,0.0,0.0,0.0,-23.199842447749276,1.1951058031941035,,,
2012-03-16,18759.855771657916,18864.077192611574,18432.302734375,18432.302734375,18070200,-178.666015625,-0.9600038451786697,-1.0,28.716129583725113,1.1740327030777,,,
2012-03-19,18387.643771701387,18878.973524305555,18372.754991319445,18759.86328125,11881850,327.560546875,1.777100515304153,1.0,-34.24616218968246,1.2126674494469745,,,
2012-03-20,18864.076171875,19012.963908038182,18759.854756560773,18864.076171875,11935500,104.212890625,0.5555098619996812,1.0,0.4515290127379057,1.224959035341909,,,
2012-03-21,18759.855355525364,18759.855355525364,18491.857421875,18491.857421875,12913550,-372.21875,-1.9731618267898599,-1.0,8.194461899375804,1.1810569929948307,,,
2012-03-22,18387.636315083466,18804.521996720985,18387.636315083466,18730.078125,12675450,238.220703125,1.2882464843320562,1.0,-1.8437997297412356,1.2091543830283649,,,
2012-03-23,18506.746206817505,18968.29820393041,18506.746206817505,18774.744140625,10818600,44.666015625,0.23847212663454798,1.0,-14.649184052637187,1.214422600466213,,,
2012-03-26,18878.96413602941,18983.185546875,18774.742725183823,18983.185546875,9237800,208.44140625,1.1102223534379396,1.0,-14.61187214611872,1.2390076151761709,,,
2012-03-27,19132.07928108314,19519.1875,18998.080282227307,19519.1875,14186350,536.001953125,2.8235616820025067,1.0,53.568490333196216,1.3022273762554035,,,
2012-03-28,19355.406045986943,19474.51623703917,19280.9621765793,19385.18359375,9914550,-134.00390625,-0.6865239972206783,-1.0,-30.11204432429765,1.286422032846826,,,
2012-03-29,19340.51756744385,19340.51756744385,19057.630859375,19057.630859375,11670000,-327.552734375,-1.6897066400784921,-1.0,17.705796027051157,1.2477882079375955,,,
2012-03-30,18908.741681985295,19057.629411764705,18715.187633272057,18983.185546875,15281700,-74.4453125,-0.3906325662897281,-1.0,30.94858611825193,1.2390076151761709,,,
2012-04-02,18983.185082274827,19340.515625,18774.74226568514,19340.515625,12582950,357.330078125,1.8823504476772168,1.0,-17.66001164791875,1.2811535850439664,,,
2012-04-03,19653.185919943822,19936.072686973315,19385.187930126405,19876.517578125,16507900,536.001953125,2.7713943284539466,1.0,31.192605867463506,1.3443733461231986,,,
2012-04-04,19816.96209309896,20114.737631687974,19578.741662227745,19653.185546875,14599350,-223.33203125,-1.1235973825504897,-1.0,-11.56143422240261,1.3180320285689469,,,
2012-04-05,19385.186533717108,19876.51614632284,19310.742653019268,19802.072265625,12921350,148.88671875,0.757570412159847,1.0,-11.493662389078963,1.335592753361774,,,
2012-04-06,19757.40378366648,19861.62520528341,19548.96094043262,19831.84765625,10289650,29.775390625,0.15036502354699444,1.0,-20.36706690864345,1.3391046679553282,,,
2012-04-09,19653.17999003417,19802.0677172314,19444.73717195805,19608.513671875,8572600,-223.333984375,-1.1261380595802284,-1.0,-16.68715651164033,1.3127631200360654,,,
2012-04-10,19563.853832951943,19653.186498855834,19459.632389397404,19519.1875,11176100,-89.326171875,-0.45554789807003004,-1.0,30.37001609779997,1.3022273762554022,,,
2012-04-12,19102.29002908975,19340.510325633346,18878.958501080127,18953.40234375,25240650,-565.78515625,-2.898610181648187,-1.0,125.84488327770869,1.235494779122571,,,
2012-04-13,18834.306317157923,19012.971673526223,18759.862418671135,18878.97265625,35409200,-74.4296875,-0.3926982931618306,-1.0,40.286403083914244,1.226716029281235,,,
2012-04-16,18953.411611397933,18998.07793884035,18610.969767672756,18744.96875,15222400,-134.00390625,-0.7098050762080921,-1.0,-57.01004258780205,1.2109106858726575,,,
2012-04-17,18625.85762829013,18819.41170436349,18476.96987746447,18596.080078125,14552300,-148.888671875,-0.7942860500901094,-1.0,-4.40206537733866,1.1933497307148193,,,
2012-04-18,19012.969011322988,19385.18845163863,18893.858790421982,19251.189453125,17253750,655.109375,3.522835846306238,1.0,18.56373219353642,1.2706178412633022,,,
2012-04-19,19236.297281465188,19459.62890625,19191.630956508223,19459.62890625,13156400,208.439453125,1.082735451918615,1.0,-23.747591103383325,1.295202625608249,,,
2012-04-20,19266.075461924727,19310.74178834341,19027.855054358424,19087.41015625,9900550,-372.21875,-1.9127741427815814,-1.0,-24.747271290018546,1.2513005832611706,,,
2012-04-23,18893.848632048965,19057.6250977326,18789.627244795738,19042.736328125,8388400,-44.673828125,-0.23404866222970222,-1.0,-15.273393902358956,1.2460314443632785,,,
2012-04-24,18834.298945342944,19146.963196609508,18789.632623733436,19102.296875,13238350,59.560546875,0.31277304820438445,1.0,57.8173429974727,1.2530564253754424,,,
2012-04-25,19414.96083572797,19578.737345845308,19251.184325610633,19429.849609375,13821600,327.552734375,1.714729576858809,1.0,4.40576053662276,1.291690250284673,,,
2012-04-26,19653.181553171642,19950.95703125,19608.51523145989,19950.95703125,16479500,521.107421875,2.6819941088147337,1.0,19.230045725531042,1.3531532477895896,,,
2012-04-27,20174.29099714565,20591.17671516785,20114.73589457105,20457.177734375,15905350,506.220703125,2.537325414174796,1.0,-3.484025607573049,1.4128604031802343,,,
2012-04-30,20769.840356620953,20978.283198909623,20501.84241653552,20695.396484375,15757100,238.21875,1.164475144583177,1.0,-0.9320763139446742,1.4409575628487574,,,
2012-05-02,20993.17578125,21112.28599844858,20829.39923260195,20993.17578125,18420750,297.779296875,1.4388673205648628,1.0,16.904443076454424,1.4760797035294448,,,
2012-05-03,20874.066512201105,20993.176734809957,20814.51140089668,20859.177734375,10327050,-133.998046875,-0.6382933590956763,-1.0,-43.93795040918529,1.4602750512159006,,,
2012-05-04,20472.06402946921,20814.505827780333,20084.955909639248,20248.732421875,20484300,-610.4453125,-2.9265070765182366,-1.0,98.35577439830348,1.3882749277402544,,,
2012-05-07,19980.7421875,20144.51876280738,19727.632934752237,19980.7421875,18908450,-267.990234375,-1.3234914106795448,-1.0,-7.692964856011675,1.3566663142081992,,,
2012-05-08,20070.067119919837,20129.62221523117,19936.068155469333,19965.845703125,12048600,-14.896484375,-0.07455420942430457,-1.0,-36.279282542990046,1.3549093202688725,,,
2012-05-09,19876.51604174493,20070.070130540946,19712.739505071375,19816.9609375,12661700,-148.884765625,-0.7456972664158013,-1.0,5.088558006739374,1.3373488258410564,,,
2012-05-10,19787.183802750566,19891.405237377545,19682.962368123586,19757.40625,13145000,-59.5546875,-0.30052381738969736,-1.0,3.817022990593677,1.3303245359239257,,,
2012-05-11,19578.735580151573,19697.845758585958,19400.0703125,19400.0703125,13626400,-357.3359375,-1.8086176544555244,-1.0,3.662228984404714,1.288177874961097,,,
2012-05-14,19429.850639447774,19757.40367704766,19414.961865011417,19563.849609375,15092100,163.779296875,0.8442201200140609,1.0,10.75632595549816,1.3074951329632287,,,
2012-05-15,19414.96605644546,19653.186498855834,19355.41094584287,19519.1875,15558100,-44.662109375,-0.2282889628920315,-1.0,3.0877081386950778,1.302227376255403,,,
2012-05-16,19325.62388211382,19355.401422764226,18283.409959349592,18313.1875,38488900,-1206.0,-6.178535863749457,-1.0,147.38817721958335,1.159983432148405,,,
2012-05-17,18313.192121703803,18506.74618477872,17881.417673305907,18208.970703125,33041100,-104.216796875,-0.5690805976567459,-1.0,-14.154210694511926,1.1476913855234483,,,
2012-05-18,17926.092028033876,17940.98080878806,17345.42957862082,17360.318359375,30023750,-848.65234375,-4.660627761921521,-1.0,-9.132111219057482,1.0475954845693454,,,
2012-05-21,17777.197667881515,18104.750723738627,17717.642566816583,18000.529296875,23702750,640.2109375,3.6877833934092052,1.0,-21.05333277821725,1.1231063708134905,,,
2012-05-22,18685.411691973288,18685.411691973288,18268.52601278982,18462.080078125,23830550,461.55078125,2.5640956087337186,1.0,0.5391779434875676,1.177544848036265,,,
2012-05-23,18462.074119574118,18462.074119574118,17792.079494266993,18179.1875,16157100,-282.892578125,-1.5322898445240152,-1.0,-32.20005413219585,1.1441785494698493,,,
2012-05-24,18060.082759885205,18238.748046875,17836.75115114796,18238.748046875,15251250,59.560546875,0.32763041183772046,1.0,-5.606513545128767,1.1512035304820136,,,
